,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2487.0,0.0,763.5119277762414,3.454054082397988e-13,13.0,0.0
0.005,2487.0,0.0,763.5593994851664,0.2221851447199067,13.3,0.46409548089225716
0.01,2487.0,0.0,763.7779718717927,0.4939797881244769,13.275,0.5541220822628189
0.015,2487.0,0.0,763.9924682056505,0.7197757026849887,13.275,0.7506407519323328
0.02,2487.0,0.0,764.0588197266186,0.8907567134597798,13.325,0.8589647913741942
0.025,2487.0,0.0,764.7691908733789,1.516886365023923,13.075,0.9442810316143528
0.03,2487.0,0.0,764.3561815344276,1.6804006780539138,13.45,0.9044051735526055
0.035,2487.0,0.0,765.464978460163,1.6009033340214758,13.25,0.9540735874430285
0.04,2487.0,0.0,765.8164412346314,1.7631267125624788,12.65,1.0753651735156091
0.045,2487.0,0.0,766.3432444926532,2.324353259376079,12.9,1.2362059408549728
0.05,2487.0,0.0,766.3933172928425,2.6644022083728265,13.1,1.1723305738395524
0.055,2487.0,0.0,767.3191708136717,2.5483088389812085,12.925,1.3085027654458694
0.06,2487.0,0.0,767.9963164557685,2.9887756702651265,12.425,1.6312257464549278
0.065,2487.0,0.0,768.8362284189674,2.7795303607179074,12.6,1.5656570669473096
0.07,2487.0,0.0,769.27097523508,3.7921278647593253,12.375,1.4967914401761575
0.075,2487.0,0.0,770.0084854594372,3.2023722973271966,11.65,1.6878145480822082
0.08,2487.0,0.0,771.8963013235383,3.3344683025431086,12.2,1.7715703594442809
0.085,2487.0,0.0,770.9401790051106,4.137357436061091,11.775,1.3490262395045522
0.09,2487.0,0.0,773.056935980584,5.038716707533504,11.75,1.6132464481796025
0.095,2487.0,0.0,773.205370425043,4.186405326276688,11.725,1.8395581966804855
0.1,2487.0,0.0,775.968325853542,4.720572019635215,11.625,1.8631032838127484
