,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2984.0,0.0,2038.8654888328645,2.3027027215986587e-13,36.0,0.0
0.005,2984.0,0.0,2053.891192606211,54.868171415480774,33.125,6.039135190253141
0.01,2984.0,0.0,2040.463671382621,18.466747636585026,33.65,3.0428562829970063
0.015,2984.0,0.0,2038.8875720631142,14.695324516510128,33.875,3.5819168339212184
0.02,2984.0,0.0,2065.3644238848383,139.0927434717721,32.875,5.552488469607857
0.025,2984.0,0.0,2061.7129518221345,70.10081992261688,32.225,5.595270438687597
0.03,2984.0,0.0,2068.894679377229,115.96967170423153,32.8,6.231433962642085
0.035,2984.0,0.0,2043.9274150476085,14.167745952233238,33.45,3.0963170844051953
0.04,2984.0,0.0,2039.9345326571377,8.218509389667856,34.05,2.659766714273824
0.045,2984.0,0.0,2070.4278963693823,113.15487144111826,33.075,5.576450024145726
0.05,2984.0,0.0,2066.764859396383,83.5725752054387,31.725,6.472773352419724
0.055,2984.0,0.0,2053.08395415008,47.96934266331736,33.45,4.706514851913467
0.06,2984.0,0.0,2075.745118559376,135.119656495069,32.5,6.472822869307942
0.065,2984.0,0.0,2073.8049294627695,113.11133039762697,31.875,7.841989216505903
0.07,2984.0,0.0,2074.893422547414,85.21461535940479,32.825,6.527604107527921
0.075,2984.0,0.0,2066.7043899508544,62.72267673002007,32.6,5.803623978347605
0.08,2984.0,0.0,2068.178798809058,117.33991486389938,33.775,5.695195906222754
0.085,2984.0,0.0,2079.3919904611416,138.6584534970759,32.6,6.762642481555071
0.09,2984.0,0.0,2062.3015988954576,50.21156295276108,33.475,3.954792613448221
0.095,2984.0,0.0,2065.121095712503,46.98073231954593,33.275,5.537691363828943
0.1,2984.0,0.0,2070.653274126288,48.442341520926384,32.85,4.726086905241739
