,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,1718.0,0.0,453.40304166464,1.1513513607993293e-13,1.0,0.0
0.005,1717.525,4.613177891260022,453.4107305823196,1.816925753179743,1.0,0.0
0.01,1721.35,6.76927447538338,454.0022806999983,2.8127000866897656,1.0,0.0
0.015,1722.8,7.710133192504124,454.2369346849374,3.8989532411835546,1.0,0.0
0.02,1724.125,9.179652806126473,454.9375353027114,4.297218374627361,1.0,0.0
0.025,1727.475,11.864593956119602,455.76066471453566,5.1949111256295835,1.0,0.0
0.03,1727.85,13.129629830546614,456.7349404904486,6.909232094106696,1.0,0.0
0.035,1729.65,15.00692148002688,459.07443432226574,7.660727412782877,1.0,0.0
0.04,1729.95,14.628651198843857,459.0308424522979,8.591454011808299,1.0,0.0
0.045,1729.175,13.204287376765365,459.13245801879646,6.17764779516785,1.0,0.0
0.05,1732.0,18.908687462075772,460.4656417795318,9.897242136418164,1.0,0.0
0.055,1730.8,15.02340055055992,460.5568680822786,8.373045199400474,1.0,0.0
0.06,1730.725,18.06680977330019,461.63196151457635,9.462651677139515,1.0,0.0
0.065,1738.9,19.572088970436102,465.13344465396295,10.00251014679495,1.0,0.0
0.07,1732.125,18.790597075706202,463.39688113348456,11.436823505657683,1.0,0.0
0.075,1737.975,18.9851325096839,468.55150150469115,9.983171844221337,1.0,0.0
0.08,1735.6,18.68607050102377,467.0174073437979,10.236682029594762,1.0,0.0
0.085,1743.525,18.574848586193102,470.91594588668994,10.19561798179161,1.0,0.0
0.09,1738.2,20.41266575136435,468.769651775063,11.908332352524269,1.0,0.0
0.095,1743.425,19.576133428233472,472.4016872572535,11.26718658076335,1.0,0.0
0.1,1745.725,22.31589924189386,476.3119131929766,12.922328518253698,1.0,0.0
