,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2977.125,10.238658515895928,5038.466863264015,23.843891376178306,1.0,0.0
0.005,2936.375,177.56178953413402,4930.90719986427,444.86778227327017,1.8,3.5387959708178887
0.01,2943.525,230.14042396673764,4961.794820609228,492.453999479417,3.4,14.85623412267363
0.015,2974.275,25.792055525008628,5022.570483174206,71.1123257578428,1.05,0.3162277660168379
0.02,2937.15,242.26596425395257,4957.15537545135,509.0921793783825,3.675,16.756762890370627
0.025,2964.95,68.65967726439793,5006.139447571082,185.52221046471405,1.05,0.31622776601683794
0.03,2958.575,96.65293116385092,4979.379368610219,252.4439906296382,1.2,0.8533493588238806
0.035,2953.1,91.82419099171007,4960.069347622663,236.49366703274507,1.05,0.2207214278631523
0.04,2944.6,147.0849745677299,4961.062224104187,368.84177824269875,1.325,1.6390663383580495
0.045,2976.85,11.809492053602584,5046.472810421823,20.261909144475883,1.05,0.22072142786315213
0.05,2949.8,190.7791312567413,4980.737658271426,427.83141171316106,2.0,6.164414002968976
0.055,2922.75,236.644356117046,4928.402720518248,535.4755636711764,2.575,8.202212021843994
0.06,2979.85,9.197407661526572,5047.0874610135115,23.00629892005477,1.025,0.15811388300841894
0.065,2976.975,18.041956088162376,5032.175252150326,57.29467302242831,1.0,0.0
0.07,2935.225,154.78380083199923,4933.173767738631,398.360928652578,1.55,2.716993058889052
0.075,2915.4,244.40632414496002,4910.157949511916,559.7783536057813,3.3,13.59713393631361
0.08,2955.875,112.68794841485365,4990.201022025567,289.7368341536761,1.225,1.2707256154432347
0.085,2971.675,10.656375243643277,5056.93949373497,24.299141645936395,1.025,0.15811388300841897
0.09,2973.675,26.743211455888364,5047.508197009795,57.52551940151181,1.05,0.22072142786315227
0.095,2974.75,14.161612974915041,5047.046578266869,36.05447324295457,1.025,0.15811388300841897
0.1,2976.925,10.368560714103534,5061.681237501587,25.475858887625105,1.0,0.0
