,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3730.0,0.0,3529.6901391809574,2.3027027215986586e-12,1.0,0.0
0.005,3729.475,1.1319939294935542,3523.8595596263244,5.130723910592628,1.0,0.0
0.01,3729.65,1.5450499950420653,3524.5379889005358,5.678002160558285,1.0,0.0
0.015,3730.0,1.8257418583505538,3525.221142204426,5.153278980445278,1.0,0.0
0.02,3730.275,1.9079791967903146,3527.6566490119976,5.746554614941148,1.0,0.0
0.025,3729.675,2.885751912858085,3525.8584678147104,7.706089382740609,1.0,0.0
0.03,3730.9,2.2280266075840673,3527.522216145198,5.904620726892793,1.0,0.0
0.035,3730.475,3.4491730707221517,3529.3380722021684,8.888998861232155,1.0,0.0
0.04,3730.6,3.636002313051083,3527.2059337458168,8.23795309738724,1.0,0.0
0.045,3731.65,2.948706800424857,3527.275011987184,9.888643688492188,1.0,0.0
0.05,3731.2,3.7361710826693093,3530.218179780747,8.98571644156818,1.0,0.0
0.055,3731.225,4.009523918282825,3531.0068989837514,11.858355464989678,1.0,0.0
0.06,3730.2,4.158402059963381,3527.3977673600943,10.739137719009051,1.0,0.0
0.065,3730.55,3.9154526214435577,3529.5596779279426,10.725220830125387,1.0,0.0
0.07,3728.6,3.564785029660598,3526.8477514984465,10.318978303435344,1.0,0.0
0.075,3728.35,3.2149490565011196,3529.2240795006264,12.395783327466127,1.0,0.0
0.08,3730.075,4.066041355875799,3533.8769615549436,15.78705571745595,1.0,0.0
0.085,3730.025,4.066671920971806,3530.8089718374067,12.656066108276372,1.0,0.0
0.09,3731.05,3.6651512019742554,3533.5257518382546,13.287498910233815,1.0,0.0
0.095,3729.85,3.779499356345413,3533.9508153014094,13.95174819861239,1.0,0.0
0.1,3729.575,4.137926521512423,3535.329023071322,13.043765420125705,1.0,0.0
