,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2982.25,9.374679481700449,3976.811800135906,12.201770784373105,1.05,0.22072142786315224
0.005,2982.825,11.056701181891505,3970.763528055596,40.97435117910342,1.0,0.0
0.01,2982.325,7.933659226230269,3978.9823769415934,17.016688708545782,1.05,0.22072142786315216
0.015,2984.05,8.808358501286124,3979.765639923625,16.621233095471855,1.0,0.0
0.02,2946.225,214.2997526231866,3921.7899065188844,322.6011870012741,2.625,10.116469182375278
0.025,2978.075,18.71566942567863,3960.7094328793655,67.4339449003946,1.025,0.15811388300841897
0.03,2963.125,109.3470568701044,3940.615737766905,195.15845789589298,1.25,1.427747014866968
0.035,2982.975,8.235282132074882,3975.9647450285397,14.193239680048316,1.05,0.2207214278631523
0.04,2981.475,6.887325780755282,3975.6956901563135,12.807801880938332,1.075,0.34990841292529323
0.045,2959.225,128.51987524633432,3939.8287741872687,230.89977088954578,1.4,2.372924194062935
0.05,2973.9,52.63702508934571,3957.74034898541,110.0499768659389,1.075,0.34990841292529345
0.055,2981.825,11.96552205082244,3973.7972185176304,35.75220524867567,1.0,0.0
0.06,2946.35,190.53212260296095,3921.908190357231,314.2726773167665,2.05,6.640783086353596
0.065,2962.65,95.99801012894982,3937.0707220606696,194.76902115070095,1.175,0.7120753345337011
0.07,2973.7,67.47124743747689,3954.1152571968414,142.32036383983822,1.025,0.15811388300841894
0.075,2983.35,11.10682395923958,3973.642813207852,48.01979341156102,1.05,0.22072142786315216
0.08,2960.85,136.90770801098276,3944.6834473652852,223.42385284075016,1.45,2.688532151231435
0.085,2946.475,186.4608280165445,3924.0076942298183,302.1095712017025,1.9,5.5321901815762065
0.09,2982.05,10.26307796086385,3981.3204952043898,33.99204696762799,1.025,0.15811388300841897
0.095,2980.025,10.809510295129602,3975.697002564187,41.25178440426997,1.025,0.15811388300841894
0.1,2981.8,8.1875452631358,3980.6374674620442,32.71462636780687,1.025,0.15811388300841897
