,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2620.3,15.846135175493107,5010.9690526922695,20.24156110071898,1.2375,0.2770610411314095
0.005,2602.9125,59.58928740198966,4963.3152712229385,141.4241894658278,1.375,0.7048367696104338
0.01,2606.225,79.27305536998247,4966.394818057609,211.30999414966564,1.425,1.495934661949015
0.015,2554.7375,252.4650772371477,4842.333101141424,640.0395150475324,5.175,22.320379902106485
0.02,2591.0375,99.03893222442295,4932.428958624511,287.90579150810214,1.725,2.1060048457343137
0.025,2607.7625,52.962249194530905,4992.677167606296,146.0512548760283,1.3375,0.570509219233808
0.03,2615.7,41.9956957501416,4990.412497040287,82.78203940255602,1.3625,0.4666781134127264
0.035,2596.2,158.4938241941695,4945.932128228293,422.95073715507397,2.975,10.309287572689504
0.04,2619.575,16.827766279239736,5012.673208067643,19.492880318304795,1.1875,0.3139389945637405
0.045,2582.275,167.48842095454287,4896.74328296531,469.03024664492744,2.6375,6.357901907600231
0.05,2578.675,171.00849244168984,4919.557454466274,459.1959318511104,3.1875,11.490624662228122
0.055,2548.475,244.98139515963038,4817.162593178121,634.2296512261386,5.0625,17.610525516700488
0.06,2619.2375,29.975628455164227,5010.939059919982,42.907250005309066,1.2,0.33588764910385266
0.065,2587.925,207.73915936417316,4933.8721016326135,502.962829597144,4.8875,22.643980209839206
0.07,2611.475,58.69400768785122,4985.265846709752,148.03468066265637,1.2375,0.3753203759661667
0.075,2619.675,19.30608712297756,5022.201650191688,24.056481706010878,1.3,0.3889499341586925
0.08,2606.175,128.26057961061645,4971.685294227753,336.9637807526031,2.0375,4.714118864291254
0.085,2625.2625,16.561070934961318,5029.705894486197,29.439896103519885,1.275,0.3914142667368274
0.09,2608.95,77.22692170414042,4989.849237601403,215.42184055664876,1.525,1.5849856425783444
0.095,2602.3,120.24338565955215,4970.117835986584,334.82874597966537,1.75,3.222516933177448
0.1,2579.05,226.7349859332561,4916.032987687555,556.8758614234997,5.325,24.526686146590073
