count,count,size,size
mean,std,mean,std
4983.0,0.0,4952.097681525867,1.866243750710335e-12
4984.0,0.0,4953.073368838572,0.6057727788398518
4989.0,0.0,4957.844954661542,1.4988085643072964
4994.0,0.0,4962.72605650556,2.269396846361504
4999.0,0.0,4967.96304285326,3.0774766184604707
5003.9,0.30779350562554636,4972.402604112618,3.8088745538272835
5008.9,0.30779350562554636,4977.703004411804,3.6932679292180324
5013.9,0.30779350562554636,4982.689377245452,4.165363557763683
5018.85,0.36634754853252327,4987.7982901805535,4.652155493877348
5023.85,0.36634754853252327,4992.606768050334,4.867614896152742
5028.85,0.36634754853252327,4997.797712989601,5.101323966249793
5033.85,0.36634754853252327,5003.118047441889,5.221061333505982
5038.8,0.4103913408340616,5007.616694244405,5.3419010619790015
5043.8,0.4103913408340616,5012.35936068377,5.719934436652223
5048.8,0.4103913408340616,5017.227306166848,5.318191731976402
5053.8,0.4103913408340616,5021.9126407673675,5.276826021322336
5058.75,0.4442616583193193,5026.771362217969,5.307858693211774
5063.75,0.4442616583193193,5032.031060378943,5.022005740971616
5068.75,0.4442616583193193,5036.697309232877,4.955265773829507
5073.75,0.4442616583193193,5041.282941445207,5.245316841113027
5078.75,0.4442616583193193,5046.802588836593,5.860511097329217
5083.65,0.48936048492959283,5051.545196176007,6.0818922108827564
5088.6,0.5982430416161187,5056.03618379328,6.480091512460224
5093.55,0.6048053188292994,5061.080811150603,6.963462274080509
5098.5,0.6069769786668839,5066.228959421469,6.969016744512366
5103.5,0.6069769786668839,5071.088965271381,7.116717744869118
5108.5,0.6069769786668839,5075.628150287764,7.6773569347758235
5113.5,0.6069769786668839,5080.847208829558,8.244798543978
5118.45,0.6048053188292994,5085.951088016422,8.175553199915285
5123.45,0.6048053188292994,5090.999376691374,8.027158951003406
5128.4,0.6805570473787205,5095.61160314593,8.491691650380554
5133.35,0.6708203932499369,5100.320949035973,8.34313217889225
5138.25,0.910465468000326,5105.148713134367,8.76034586309416
5143.15,0.9333020044867295,5109.944330520061,8.790861075806248
5148.15,0.9333020044867295,5114.72979462696,8.694414867505756
5153.15,0.9333020044867295,5119.969864201767,8.532217776658436
5158.1,0.967906041546987,5124.512673616346,8.623466511295415
5163.05,0.9986833437344553,5129.900908400254,8.857864947509285
5168.05,0.9986833437344553,5134.826664362003,9.047385550777944
5173.05,0.9986833437344553,5140.22460803619,9.225972477547968
5178.05,0.9986833437344553,5145.565174412036,9.099059357640947
5183.0,1.0760551736979407,5150.517611482823,8.883791459502287
