count,count,size,size,components,components
mean,std,mean,std,mean,std
2983.0625,3.2351635035553987,4922.838212901596,7.03048865092251,1.1125,0.12760444638351012
2982.75,3.074727202276822,4924.148958120304,11.025696388027011,1.1125,0.15120132970732492
2986.4625,3.886781749522483,4929.68535947819,9.185263018118773,1.0875,0.12234012123239821
2986.9875,3.6827076351939465,4931.307847695241,7.846581909385144,1.15,0.2051956704170308
2990.8625,3.6105428590230177,4934.916039805037,12.915106316135113,1.1,0.12565617248750863
2994.125,5.21983817051025,4944.295624290365,7.71571966431605,1.075,0.11754058649540682
2994.9125,4.863447851062043,4946.88717844789,11.580133522903516,1.1875,0.21267407730585017
2998.3375,3.3631859503812906,4951.358985165856,11.5829334599414,1.125,0.12824729401064425
3000.4875,5.463680921368516,4957.445704268512,9.996421973721386,1.2375,0.2625156636930652
3002.875,6.136334839556745,4966.05567440637,10.51559471936708,1.125,0.17206180040292132
3002.3,8.026928363164108,4970.235609863425,10.573244103297268,1.125,0.17206180040292132
3004.6625,5.94949964725031,4970.206065627718,10.06678819361425,1.075,0.11754058649540682
3009.125,6.673543602204627,4976.331773173959,12.17988155823208,1.1125,0.15120132970732492
3013.4625,7.802359207991279,4985.324186484348,11.75875716148286,1.1625,0.16770509831248423
3013.8125,5.843279427999676,4992.656851753642,15.278091363838412,1.1,0.14956076040402969
3020.45,6.460711220421806,4992.470486907905,12.499641852853193,1.1,0.14956076040402969
3020.5,7.555931793177987,5002.324094337224,11.855710153521601,1.1,0.14956076040402969
3026.85,8.996124896748306,5005.163518389736,10.635661550208784,1.1125,0.12760444638351012
3030.05,6.335779767570674,5007.899795493484,14.205174843498913,1.1125,0.12760444638351012
3037.025,5.678850421103127,5016.5660016242155,14.694600594748216,1.0875,0.18628995509264867
3040.5125,4.58004467342037,5019.623439468718,16.563156826488925,1.0875,0.14678573715309992
3044.025,5.097664583956688,5026.570013992971,13.437768197520803,1.05,0.1025978352085154
3045.6875,6.751157308195388,5025.589283572592,14.673802487208315,1.0625,0.1375299010550452
3050.5,4.8666426339228765,5035.327171373401,17.835701687919283,1.0875,0.12234012123239821
3054.1125,4.67107209039683,5039.699750367677,16.952791726449846,1.075,0.11754058649540682
3057.475,3.5036634962189006,5047.472651580793,15.035417224805157,1.0875,0.16770509831248423
3060.825,1.519825128444925,5053.052723203386,16.738442087827753,1.0625,0.1375299010550452
3063.1375,2.4460965144275755,5057.446214838936,16.318332995985767,1.1,0.12565617248750863
3065.4875,3.5508292211671826,5062.425951999381,17.239180817389215,1.1,0.17013926184468012
3067.2125,5.622601827960919,5066.377374881859,14.65655377509586,1.15,0.20519567041703082
3071.8875,2.939605908066053,5071.390303541888,16.445865840343934,1.2,0.19194297398747864
3075.125,3.2194924412005332,5075.830449594656,14.34082545380021,1.075,0.14281014264436984
3076.2625,4.160018819542451,5079.905235018925,16.38369097402339,1.0875,0.12234012123239821
3079.45,3.9283048439967616,5088.572165436268,18.34381939632101,1.1,0.12565617248750863
3082.2375,3.5126416435197987,5086.778572897586,17.602281545690648,1.125,0.15174424466672098
3085.5,3.681389897708115,5094.539982894972,12.53135736001155,1.1125,0.15120132970732486
3084.55,3.3537096506782804,5097.681686531796,15.924510620861273,1.0375,0.09158688713313079
3088.4625,5.29415951780828,5108.055168704885,16.73584846968235,1.1375,0.1897886636290621
3092.2,3.2983249337233373,5114.371689071105,18.9880611291944,1.075,0.14281014264436984
3092.7625,5.5816163241012635,5114.933696274941,18.540553738511278,1.1,0.14956076040402969
3094.7625,6.000808607793489,5121.928314346684,17.950373061585076,1.0625,0.11106541457982982
3096.9375,5.691565204202111,5127.836854028427,17.04338677579689,1.1125,0.15120132970732486
3096.5625,6.641612736138875,5131.52912306701,19.206114004867825,1.0875,0.12234012123239821
3098.4625,6.2493552298996145,5137.51784965404,17.870225857055253,1.1,0.12565617248750863
3104.75,5.68122484940296,5142.409872447987,16.115836240191904,1.0625,0.11106541457982982
3107.2875,8.276979410261616,5147.598704209559,20.309030589531538,1.0625,0.11106541457982982
3110.775,6.555381477518259,5148.809007291654,19.389537287694655,1.0625,0.11106541457982982
3111.4625,8.582523169055147,5153.0824967912795,19.5885341154263,1.075,0.14281014264436984
3116.4125,8.54641930253465,5161.495777634391,18.72361869646676,1.05,0.13078709094514923
3117.25,5.382720892868802,5167.146142681315,18.527405690872317,1.0625,0.11106541457982982
3121.8125,8.04055305442683,5170.84273644009,19.87256109994141,1.0375,0.09158688713313078
