count,count,size,size,components,components
mean,std,mean,std,mean,std
2986.0,0.0,2498.859478121026,15.877406315234204,2.7333333333333334,0.7981459998252431
2987.0,0.0,2490.2783158123343,22.608838698198035,2.8666666666666667,0.8195150628704788
2990.0,0.0,2499.504681441659,15.406595889892536,2.7333333333333334,0.8432740427115677
2993.0,0.0,2500.357518598601,15.832448242940545,2.7,0.710590086903088
2996.0,0.0,2516.517341653248,18.847894222251018,3.0666666666666664,0.7981459998252431
2999.0,0.0,2525.1201894733426,13.978105254226646,2.9333333333333336,0.8861067572167505
3002.0,0.0,2507.186752755878,12.166922952976188,2.7333333333333334,0.6440611887195306
3005.0,0.0,2518.100923884073,11.958278469362957,2.533333333333333,0.7568616162633955
3008.0,0.0,2514.9619824007896,11.005594703936168,2.666666666666667,0.7370277311900889
3010.9,0.31622776601683794,2526.421581097508,8.377150121748036,2.7,0.7769837216465372
3013.9,0.31622776601683794,2519.390703865286,14.089745945684829,2.3666666666666667,0.6564024661218636
3016.9,0.31622776601683794,2524.3591051392577,13.883957745492525,2.8,0.6703601390665935
3019.8,0.42163702135578385,2528.1707520505524,20.033627301442166,2.6000000000000005,0.6992058987801011
3022.8,0.42163702135578385,2526.096958859008,16.196813388599093,2.7,0.6373169066533327
3025.8,0.42163702135578385,2539.9298566240177,19.13320683700047,2.7666666666666666,0.4727121641373922
3028.8,0.42163702135578385,2537.369636390629,11.249878452176134,2.6666666666666665,0.7698003589195009
3031.8,0.42163702135578385,2539.5002628584125,20.946815208022688,2.6,0.6629526173411688
3034.7,0.48304589153964794,2546.236029386793,12.819895303882426,2.833333333333333,0.6894263136661586
3037.7,0.48304589153964794,2538.659956313704,11.003062120707588,2.4333333333333336,0.648835614251397
3040.6,0.5163977794943223,2534.911848415056,12.736905353668135,2.5333333333333337,0.6885303726590962
3043.6,0.5163977794943223,2548.9918157176157,12.576973493334384,2.8666666666666667,0.4766135686561603
3046.6,0.5163977794943223,2541.7769058459817,15.125265982258913,2.8333333333333335,0.5499719409228703
3049.5,0.5270462766947299,2558.92195569805,11.29787353666881,2.1666666666666665,0.5719794522770555
3052.5,0.5270462766947299,2565.1482696899366,24.196585638238286,2.3666666666666667,0.7277565730583474
3055.5,0.5270462766947299,2551.764246258697,17.653487413143324,2.7666666666666666,0.8322214804921779
3058.5,0.5270462766947299,2570.5120827578207,22.19887941575286,2.3333333333333335,0.6666666666666666
3061.4,0.5163977794943223,2567.3012742826354,13.747705177653701,2.8333333333333335,0.7243558228002942
3064.4,0.5163977794943223,2563.342461897537,20.26733820698612,2.8333333333333335,0.3928371006591931
3067.4,0.5163977794943223,2571.1296751654786,10.210457513190923,2.6333333333333337,0.3990729999126216
3070.4,0.5163977794943223,2574.1787929571406,19.657292960991377,2.2666666666666666,0.40975753143523935
3073.4,0.5163977794943223,2569.7097346169107,12.839452809370217,2.2666666666666666,0.4919098582484145
3076.4,0.5163977794943223,2577.688777833075,10.241924150812574,2.5333333333333337,0.5488484015657098
3079.3,0.6749485577105528,2575.5140601927237,14.631030044988277,2.5,0.5719794522770556
3082.3,0.6749485577105528,2587.9818451517867,17.137895178863364,2.6000000000000005,0.5621826951410451
3085.3,0.6749485577105528,2592.588518036303,13.6446332552856,2.2666666666666666,0.699205898780101
3088.2,0.6324555320336759,2591.800981327002,13.976560051649988,2.5000000000000004,0.6526300069150406
3091.2,0.6324555320336759,2588.8222203122114,15.982592245533127,2.5,0.6894263136661588
3094.2,0.6324555320336759,2599.521088947683,12.15658987695718,2.266666666666667,0.798145999825243
3097.2,0.6324555320336759,2588.451444585675,20.431390061581084,2.7,0.9222891541976502
3100.2,0.6324555320336759,2585.823337475725,18.9436891794706,2.366666666666667,0.45677343980209917
3103.2,0.6324555320336759,2601.6058809325586,19.252070119228325,2.4999999999999996,0.8784104611578831
3106.2,0.6324555320336759,2597.633593694533,11.099140266599006,2.4,0.6629526173411688
3109.2,0.6324555320336759,2605.1073761003527,10.043798954137497,2.5666666666666664,0.2249828525701842
3112.2,0.6324555320336759,2605.7668203039802,12.226158112558318,2.6333333333333337,0.5762801102173307
3115.2,0.6324555320336759,2609.7290140559917,13.31401328752122,2.533333333333333,0.5488484015657098
3118.2,0.6324555320336759,2615.7452624531984,12.85880572117579,2.3000000000000003,0.5762801102173306
3121.2,0.6324555320336759,2607.5886610699004,11.194456570585642,2.2333333333333334,0.9169191571456781
3124.2,0.6324555320336759,2612.276712147273,14.201459866799528,2.5333333333333337,0.6885303726590962
3127.2,0.6324555320336759,2621.8677072243127,15.294396588070835,2.6,0.6813204318558174
3130.1,0.5676462121975469,2622.2520198985803,15.76763376553815,2.233333333333333,0.6675919504799912
3133.0,0.4714045207910317,2629.9950833990324,13.542309813326721,2.3000000000000003,0.3990729999126216
