,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,11.933865848520004,3.332556533819862,0.15575615956937267,0.047221026803764186,0.005027267780758259,0.003355779456455287,0.03170882617402815,0.004085290297401919
0.005,13.094424902092802,6.4292502953513475,0.14618053104124143,0.05749629184475966,0.005568791043358288,0.005021278536892498,0.03088415288881723,0.0032441233611956322
0.01,13.040402332462165,5.280334404796839,0.16747535036453776,0.06003407031123437,0.0067389986416769715,0.003765109387038533,0.031423719235870354,0.0038429127996688424
0.015,13.034275831655464,4.499297866695856,0.1603550885965542,0.05189987997592952,0.0048929331796485325,0.0032282842464948017,0.031310768498363076,0.00300130528627219
0.02,12.661095693956197,5.503004244184343,0.150274760391434,0.06952002850020951,0.006824940920446362,0.007131136393161048,0.04960990593314264,0.07881082279678367
0.025,14.73927310790196,5.610023404017973,0.15738501754118062,0.04893790621063469,0.007370583343847499,0.005036459790726272,0.03312640606858817,0.005728327726274208
0.03,11.361639178037413,3.687520547547465,0.12303694645923832,0.04925524433643587,0.004218972129399133,0.0036544893751429127,0.03162779282771106,0.004305639749168158
0.035,11.223202984904265,3.7720794115694507,0.1569478300902559,0.052500259896630895,0.0072889175238474825,0.0043438273043132575,0.031999234913798594,0.004910752917681954
0.04,12.283856982729622,4.474336114181706,0.16684193061457628,0.05065492145886508,0.006904085013862156,0.003293397026806547,0.03081773938671442,0.0025159958933406034
0.045,10.955135251727857,4.1253975602028135,0.17305304971744945,0.05729531788146904,0.0071295434601531624,0.005601401586937829,0.031829565862411625,0.0038251210033579566
0.05,12.016103262922556,3.4275231388715257,0.14169485814767369,0.042100120335245635,0.004839066692441375,0.0038228014973547145,0.03040619993145416,0.002128554097372721
0.055,11.90045446960033,3.805047010920553,0.1919906472660659,0.06232700983535715,0.007761752346419977,0.00553663708902489,0.031216919523153613,0.0030891491146960277
0.06,14.040899185656002,5.319071008775746,0.17413995457757328,0.052302170374751586,0.007299962491351832,0.003390625244320825,0.03152103163468799,0.0025223578484325814
0.065,13.085300559591474,3.292886705016828,0.174040006151788,0.06705278229267495,0.007086351220761356,0.005947015583772784,0.031468200907123094,0.0037554895555609396
0.07,10.984084009901947,2.9588904058456436,0.17111979425845003,0.049659904251572004,0.007277080305019834,0.0054379121701933555,0.031261501845733335,0.004366837652841056
0.075,12.887318646467202,4.912102231914896,0.13678188091340612,0.0353624982211735,0.005342863871455939,0.0036048571317427594,0.030812831260694833,0.0029871065608656723
0.08,12.532527025832815,4.537754813355653,0.15483774773874445,0.06069830731064647,0.007706383753310024,0.005523898658874334,0.030304459402104633,0.002369559560199788
0.085,11.814641049080326,4.041652612431738,0.15730696392916543,0.04796157615533931,0.007092945689791265,0.004565822828391485,0.031827111107248326,0.0031903745762726183
0.09,11.715095039702822,4.288476592094467,0.17666302809047316,0.06281567979103027,0.007387458738511886,0.005673046939475957,0.030517795717925334,0.0027413397426657737
0.095,15.057461915538571,5.365126345153422,0.17049859516591587,0.07444486987913604,0.006569467786718702,0.005921267756880323,0.031017437828241318,0.003241435597747141
0.1,12.816336913987374,3.982191795815214,0.17214060456206398,0.050754997966469206,0.007264335598688132,0.00473519728799301,0.03132699769423818,0.0047056369184901485
