,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.16128807917587568,0.013375576889094676,0.004095678521232619,0.0003126801276449932,4.41303529106061e-05,2.9315410736218078e-05,0.03250721550305388,0.0005339881946922434
0.01,0.31928905973527144,0.03012396170534141,0.008024351501745727,0.0007077376944964471,9.726467728506677e-05,6.108492687295323e-05,0.03341259147495206,0.0007707884502140342
0.015,0.45963177883580864,0.0414168188197635,0.0118215235722381,0.0007619482552013015,0.00012337460793694567,8.184145925820996e-05,0.03389454660632446,0.0008285717802702123
0.02,0.5965681084917043,0.045423074997135965,0.014940603972940716,0.0009730169487915121,0.00014154002531013992,8.881013197558493e-05,0.03410047985058333,0.0007311343552442787
0.025,0.7200915142792464,0.07347908647189492,0.018684283587079714,0.0015659146265187569,0.0002003197985870724,0.00015815028587397217,0.03449374964270535,0.00057498784428719
0.03,0.8614040341638847,0.06328439955807783,0.02162963728360589,0.002111864571384125,0.000339470870494814,0.0002363792281671893,0.03461418031341189,0.0006834250398252812
0.035,0.999581603249301,0.09798965770452922,0.024084619055685645,0.0025072401276129497,0.00029875038543437455,0.00018483283264203354,0.034602943509400935,0.0008169240208543067
0.04,1.0638978421542877,0.10771563321465798,0.028412042368467318,0.002580679961571346,0.0003918920681894352,0.00024120382989022826,0.03494846396178555,0.000748872895572334
0.045,1.1610203838287017,0.08376586004550128,0.02811278799646551,0.0024769456136196095,0.0003294379855044155,0.0002321481271683137,0.034921239668261876,0.0009315004650450257
0.05,1.2906048440171467,0.120019707242084,0.03116193605328671,0.0033583579734776294,0.00046164672744421285,0.00034993128562486734,0.03519671392722084,0.0008607782395750345
0.055,1.358668068468877,0.12952410942170417,0.03318005674877436,0.0028675138299196893,0.0004544268486507363,0.00028652846214445273,0.03531471645741135,0.0009710205504222206
0.06,1.455783502692787,0.13885409107294483,0.03670476816654209,0.006518900429289091,0.0005109412093154763,0.0003788604786737721,0.03530814451970714,0.0010048634994223994
0.065,1.5397465585186931,0.11454152313804596,0.03704070525535517,0.004076189394379879,0.0005179520029664514,0.00032330697395302124,0.03589218992771262,0.0013767372008142854
0.07,1.6748755849473227,0.18197717312522754,0.03977801983676579,0.0043027561624385605,0.0007458473308230058,0.00046546926533295736,0.03570117912579658,0.0011713851523265804
0.075,1.7667965343588734,0.24020878499957707,0.042505797528300165,0.007215059294052865,0.0008056091167762383,0.0006076272326994,0.03651118379711604,0.0017939372385950998
0.08,1.8575564355684968,0.19014517290947536,0.042414822274159776,0.005263362234395054,0.0006943538923381917,0.0005884755609434878,0.036124602179631995,0.001689049925782474
0.085,1.9260274971201383,0.23104534724803616,0.0447682415220544,0.0056587433278958875,0.0007990192920890432,0.0005825079705662219,0.03643208350327243,0.001403302744330699
0.09,2.0676554597749024,0.1783676938028733,0.04497866558353097,0.006297317249683807,0.0008502010728522946,0.0005410336691791501,0.03644909484020915,0.0009642161370755581
0.095,2.097313088829941,0.211969642509013,0.05137610471302129,0.007919989438088568,0.0010070259764044013,0.0006395572687305756,0.037333151630649035,0.0020082538279956757
0.1,2.203897672577099,0.25445738034744814,0.04772560240534584,0.007226757636917233,0.0008166214424565431,0.0005358421588344757,0.03761879674502696,0.001744712151357831
