,count,count,size,size
,mean,std,mean,std
0.0,2989.0,0.0,2512.0309815227447,31.40189950553656
0.005,2989.0,0.0,2505.0218080808386,26.79028289515014
0.01,2989.0,0.0,2508.822576546515,26.84688895469652
0.015,2989.0,0.0,2502.1680988616017,28.821277718042673
0.02,2989.0,0.0,2504.836677302353,26.13321888531679
0.025,2989.0,0.0,2504.6971011987125,23.025345573776697
0.03,2989.0,0.0,2499.981424491226,33.763100207744536
0.035,2989.0,0.0,2509.203035537937,30.446592024903683
0.04,2989.0,0.0,2515.011134554119,25.317174832920895
0.045,2989.0,0.0,2505.2688334800055,30.64884185416124
0.05,2989.0,0.0,2506.8390901850603,35.787635106137756
0.055,2989.0,0.0,2500.108916587241,23.675065360008766
0.06,2989.0,0.0,2504.2004726029973,30.884204664740572
0.065,2989.0,0.0,2513.2052108803787,28.77221489466351
0.07,2989.0,0.0,2505.890347508171,27.787224369492286
0.075,2989.0,0.0,2502.0413959592424,26.792582590514424
0.08,2989.0,0.0,2502.0462772809833,22.47375927164167
0.085,2989.0,0.0,2503.6527673933597,25.00785410960738
0.09,2989.0,0.0,2502.7639291887876,28.18113795274314
0.095,2989.0,0.0,2489.378396283071,26.515046335058777
0.1,2989.0,0.0,2499.2093868067986,30.54588168405396
