,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2985.5,4.98716300834401,4087.486181093564,14.756816487467699,1.075,0.26674678283691866
0.005,2983.9,7.015733234702759,4087.9363642702483,12.723746411870225,1.0,0.0
0.01,2986.725,7.899975657216631,4087.0028729941127,15.329511032892157,1.0,0.0
0.015,2985.1,7.249403158456989,4088.2719530517656,13.364449183192542,1.05,0.22072142786315227
0.02,2983.625,6.666746794390261,4086.3810798393415,11.74801484895428,1.05,0.22072142786315221
0.025,2984.075,6.862710461020113,4084.722275301631,13.256917919044469,1.025,0.15811388300841897
0.03,2985.35,7.7610136794966,4084.500624976411,14.933398034093027,1.075,0.26674678283691855
0.035,2986.9,6.826794870591046,4090.39495350051,13.892489537090569,1.1,0.3789323733725367
0.04,2984.825,8.002844045744789,4086.9002167807002,11.100698044923886,1.025,0.15811388300841897
0.045,2985.95,6.308114432404323,4087.893939262399,13.249199295477032,1.05,0.22072142786315233
0.05,2986.5,7.103628541917043,4089.973835096698,16.03783074736026,1.05,0.22072142786315227
0.055,2985.925,6.761078278438988,4088.770659901722,13.603896977343547,1.025,0.15811388300841894
0.06,2986.325,5.571850035716399,4094.4461821111813,15.480210812093079,1.0,0.0
0.065,2983.75,7.220874298935389,4085.5080274162087,12.248863357022486,1.05,0.22072142786315233
0.07,2984.95,5.7421071804516925,4093.3120062529824,16.653149097849262,1.025,0.15811388300841894
0.075,2985.65,6.3308362148682376,4093.611233293893,11.799842354562365,1.05,0.2207214278631523
0.08,2986.675,6.289541583719226,4093.8430730715163,15.474275345560832,1.025,0.15811388300841897
0.085,2985.825,5.123537940294874,4096.807096650575,12.936782071607684,1.05,0.22072142786315213
0.09,2985.125,6.891791847683363,4092.3641838330136,16.005275901089558,1.05,0.22072142786315233
0.095,2986.875,6.790594928809956,4095.9952468294714,13.56649447966887,1.075,0.2667467828369185
0.1,2986.225,6.892907912280522,4098.0853733658605,12.700572098667319,1.075,0.2667467828369185
