,count,count,size,size
,mean,std,mean,std
0.0,3585.0,0.0,3537.232281266236,9.210810886394635e-13
0.005,3585.0,0.0,3537.259313084003,0.3119620366778323
0.01,3585.0,0.0,3537.3898288804166,0.5699236085131425
0.015,3585.0,0.0,3537.659982403949,0.7938738764144557
0.02,3585.0,0.0,3537.7580716827274,1.200601204362587
0.025,3585.0,0.0,3537.878488133404,1.3770494241616575
0.03,3585.0,0.0,3538.4726084780327,1.7732368039622874
0.035,3585.0,0.0,3539.073496877587,2.139403962060699
0.04,3585.0,0.0,3539.7569679866415,2.2280204834608295
0.045,3585.0,0.0,3540.6251877475092,2.32904294599925
0.05,3585.0,0.0,3541.615225880226,2.9031575185079936
0.055,3585.0,0.0,3541.2307548419167,3.47228335716723
0.06,3585.0,0.0,3542.4168368237415,3.038899771282372
0.065,3585.0,0.0,3543.09317367954,4.242384015518278
0.07,3585.0,0.0,3544.236813328355,4.240851334468166
0.075,3585.0,0.0,3545.8654724999483,3.859297723310167
0.08,3585.0,0.0,3545.7789552942704,4.5704326852073525
0.085,3585.0,0.0,3549.266545709475,5.089688400949143
0.09,3585.0,0.0,3548.8359787398012,4.956570005796582
0.095,3585.0,0.0,3550.453584528951,4.9730887950723375
0.1,3585.0,0.0,3553.0099132368678,6.357307926969761
