,count,count,size,size
,mean,std,mean,std
0.0,4977.0,0.0,4968.055894734834,0.0
0.005,4977.0,0.0,4968.063649448281,0.3040284078669292
0.01,4977.0,0.0,4968.286916633662,0.6806198261194135
0.015,4977.0,0.0,4968.6457095932055,0.7907991606312469
0.02,4977.0,0.0,4968.979745474038,1.327147747903188
0.025,4977.0,0.0,4969.31256969509,1.622465632646524
0.03,4977.0,0.0,4969.56999540939,2.1287477356459514
0.035,4977.0,0.0,4970.987491639977,2.511505883431025
0.04,4977.0,0.0,4971.937152088953,2.367677719463093
0.045,4977.0,0.0,4973.048949107362,2.860624964281964
0.05,4977.0,0.0,4974.015460691874,3.8842608481492604
0.055,4977.0,0.0,4974.177480299742,3.9149417560582904
0.06,4977.0,0.0,4975.562266692337,3.9746331027451616
0.065,4977.0,0.0,4977.299658713177,4.142595334968079
0.07,4977.0,0.0,4978.573373243422,4.923507732828471
0.075,4977.0,0.0,4980.53845801571,4.515152498801178
0.08,4977.0,0.0,4982.2116663021225,5.306685236161738
0.085,4977.0,0.0,4985.007369644303,5.306587827516842
0.09,4977.0,0.0,4985.48643872964,5.697019795330345
0.095,4977.0,0.0,4987.9540353914645,4.940637254163472
0.1,4977.0,0.0,4991.04521069607,7.489306378017964
