,count,count,size,size
,mean,std,mean,std
0.0,2927.0,0.0,1203.545319922953,4.605405443197317e-13
0.005,2932.3,4.427188724235732,1208.778479509306,3.9053452976765164
0.01,2934.6,7.174742021628589,1211.3106333274322,5.878753969592757
0.015,2934.575,11.297577457590467,1211.0619109755867,10.018903598798806
0.02,2935.375,11.278951351510635,1212.107896930845,10.051537363975852
0.025,2931.525,14.88759163247651,1208.5041258860626,12.480024496410902
0.03,2933.075,17.237983551537482,1209.593448508063,15.937683285126932
0.035,2933.925,17.152988077883105,1211.538136191902,15.45084071793632
0.04,2937.325,22.028405321893842,1215.2163481084804,20.024649987765756
0.045,2933.45,17.614024132884737,1213.0869180284742,16.597196390152007
0.05,2940.225,29.19122409393899,1219.3688273061755,26.434602976457654
0.055,2933.875,27.269018298691265,1213.1564353924064,24.417790755946392
0.06,2933.9,24.308698453698018,1214.5788937962297,22.602957395564655
0.065,2939.075,28.614491128868654,1220.6763767080404,26.760852071953714
0.07,2938.1,27.45887367664128,1220.4604464507238,25.643716972095056
0.075,2927.375,26.636862350836967,1212.460266698245,23.600593643206516
0.08,2938.3,27.83209731632959,1222.4847440024735,25.862655923171026
0.085,2941.55,32.544998434120764,1226.5688055659598,30.602609778159383
0.09,2939.15,34.92082620105233,1226.308977096019,33.19856361830203
0.095,2942.15,31.319323108905145,1230.0881451966675,28.82478801042379
0.1,2937.525,40.510832675996234,1227.7845674622179,39.27600202469483
