,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2705.4,15.056389733095774,4896.201376577775,4.605405443197317e-12,1.0,0.0
0.005,2708.2,16.675946134692914,4896.2891195111315,0.36815500661837675,1.0,0.0
0.01,2709.175,19.276180997442253,4896.365755203954,0.5687854002159332,1.0,0.0
0.015,2708.5625,14.564264089254165,4896.791357923984,0.9750307921453713,1.0,0.0
0.02,2708.8625,14.807736846419871,4897.344349033956,1.3888731845640983,1.0,0.0
0.025,2705.0125,18.0247292735457,4898.214611655285,1.6884239003617403,1.0,0.0
0.03,2709.3125,14.723819660149855,4899.079822482587,1.9859562405593778,1.0,0.0
0.035,2707.0125,18.37413437695948,4899.37557293315,2.2597291579656047,1.0,0.0
0.04,2706.925,15.33997208568984,4900.023632377791,2.81751481131838,1.0,0.0
0.045,2710.125,15.032763364031723,4900.653473067418,2.9103517483173116,1.0,0.0
0.05,2713.2625,18.214529104888236,4902.818532613411,4.005000260229463,1.0,0.0
0.055,2713.575,13.365929706648796,4903.824938485313,4.224636321695018,1.0,0.0
0.06,2712.125,16.72429140731897,4905.497249764053,4.155841679589812,1.0,0.0
0.065,2713.7125,14.628689541182684,4907.801954633374,5.400908087285511,1.0,0.0
0.07,2712.575,17.715540765536474,4909.087007497069,4.709202778973852,1.0,0.0
0.075,2711.925,15.062072421849045,4910.0685160535895,3.882499030581109,1.0,0.0
0.08,2712.6875,15.30614402361989,4913.342568056839,4.680489331513812,1.0,0.0
0.085,2710.825,12.317149811834698,4915.963091109743,5.763758694430887,1.0,0.0
0.09,2715.3875,14.596490401849413,4918.49437372231,6.1977303023078685,1.0,0.0
0.095,2711.7375,15.358530370064875,4919.152914624163,6.416488189952348,1.0,0.0
0.1,2716.9,14.113187141182932,4920.900728088691,5.33181527630668,1.0,0.0
