,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.0,0.0,3639.3299899284657,1.842162177278927e-12,7.0,0.0
0.005,2986.0,0.0,3639.4531812226587,0.5069732442700883,6.875,0.6071159226949525
0.01,2986.0,0.0,3639.6467580930694,1.0488799553908283,6.8,0.7232405706795791
0.015,2986.0,0.0,3639.82806497095,1.4670667180168584,6.85,0.7696152885095857
0.02,2986.0,0.0,3640.4178227095267,1.8014200250118906,7.15,0.7355444521071729
0.025,2986.0,0.0,3640.730917510239,2.2577866808927514,6.875,0.6071159226949525
0.03,2986.0,0.0,3641.1323056496867,2.661766964558898,6.975,0.767530171460747
0.035,2986.0,0.0,3642.564291702077,3.348610866557636,6.95,0.7493587001820033
0.04,2986.0,0.0,3643.4283431134927,3.8359462822649872,7.225,0.946992540517016
0.045,2986.0,0.0,3644.428290760042,4.018274473262065,7.025,0.8002403485107553
0.05,2986.0,0.0,3646.4072408826455,4.334565289463618,7.05,0.8755950357709134
0.055,2986.0,0.0,3647.4261308582363,5.541011144323719,6.925,0.7970297423913427
0.06,2986.0,0.0,3647.930623207975,5.539983257288786,6.7,1.1591331863033447
0.065,2986.0,0.0,3650.2322946553513,6.011187625483133,7.325,0.9442810316143531
0.07,2986.0,0.0,3651.5114381112726,6.584422519224626,7.225,1.049725238775879
0.075,2986.0,0.0,3654.5246644319677,6.266528661199402,6.775,1.3490262395045527
0.08,2986.0,0.0,3655.1900217983793,6.649131234855867,6.75,1.1712364713391024
0.085,2986.0,0.0,3656.983390587814,6.502862019777423,6.725,1.0618682133692967
0.09,2986.0,0.0,3656.552410185666,6.664981786501676,7.05,1.280024038235821
0.095,2986.0,0.0,3661.633775779861,6.0757830023532025,6.6,1.2362059408549728
0.1,2986.0,0.0,3661.500246087635,9.235365737071229,6.825,1.393896953848712
