,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.0,0.0,1841.8687156662393,2.3027027215986587e-13,7.0,0.0
0.005,2986.0,0.0,1839.7363776187472,2.725011108754323,6.875,0.6071159226949525
0.01,2986.0,0.0,1840.8158125608502,2.757301767004856,6.8,0.7232405706795791
0.015,2986.0,0.0,1842.1340677119929,3.472011483848921,6.85,0.7696152885095857
0.02,2986.0,0.0,1841.634721689367,4.082489809011846,7.15,0.7355444521071729
0.025,2986.0,0.0,1841.1932923481472,4.335171559063991,6.875,0.6071159226949525
0.03,2986.0,0.0,1843.0509670599706,3.6546345389736703,6.975,0.767530171460747
0.035,2986.0,0.0,1844.5985382122904,4.728330529796218,6.95,0.7493587001820033
0.04,2986.0,0.0,1844.8061007526237,4.717112213590005,7.225,0.946992540517016
0.045,2986.0,0.0,1845.519146271341,5.262925368011858,7.025,0.8002403485107553
0.05,2986.0,0.0,1849.0549129313017,6.515570150635187,7.05,0.8755950357709134
0.055,2986.0,0.0,1847.947277804211,6.37371876077384,6.925,0.7970297423913427
0.06,2986.0,0.0,1850.7261601829632,6.084697105210345,6.7,1.1591331863033447
0.065,2986.0,0.0,1850.908028186633,6.214937525035763,7.325,0.9442810316143531
0.07,2986.0,0.0,1850.571982249686,6.997414933187197,7.225,1.049725238775879
0.075,2986.0,0.0,1852.4457143085008,7.676164842506566,6.775,1.3490262395045527
0.08,2986.0,0.0,1854.7117662468183,7.614236221527163,6.75,1.1712364713391024
0.085,2986.0,0.0,1855.2958889500267,7.411671748188188,6.725,1.0618682133692967
0.09,2986.0,0.0,1855.2155858353017,7.838673636710803,7.05,1.280024038235821
0.095,2986.0,0.0,1859.1843888415447,7.970577839434744,6.6,1.2362059408549728
0.1,2986.0,0.0,1859.9106451421478,7.621801335108658,6.825,1.393896953848712
