,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2105.175,10.125842794932788,1581.51449820189,25.21962726607851,1.0,0.0
0.005,2103.4125,10.686612461273024,1573.3132762759146,25.865766457848565,1.0,0.0
0.01,2104.9,8.985886369532711,1577.7314784253035,22.70837953390925,1.0,0.0
0.015,2103.4125,10.37247806852592,1574.58563606109,21.500371674325304,1.0,0.0
0.02,2106.25,10.128026613162264,1575.461446742585,24.361434716066007,1.0,0.0
0.025,2103.2875,9.640916742770145,1574.4582771068194,24.352848161225594,1.0,0.0
0.03,2105.4625,9.794286338054183,1573.5813912661365,20.43943758531079,1.0,0.0
0.035,2105.525,7.94528565267254,1573.13250218774,18.55689304995879,1.0,0.0
0.04,2102.8375,9.674435980379506,1572.8372537372004,20.279166104078417,1.0,0.0
0.045,2102.4625,9.323521055470131,1571.1270100163924,23.170623972513283,1.0,0.0
0.05,2102.6125,9.493241523072326,1576.9205748579334,20.34111750924921,1.0,0.0
0.055,2103.625,9.517022535894194,1573.9446439837036,25.394021860574572,1.0,0.0
0.06,2104.025,9.753993265088134,1577.5816305552114,19.32513327118792,1.0,0.0
0.065,2106.45,7.843664763557718,1581.3557008218575,21.238126342679422,1.0,0.0
0.07,2105.225,7.910517179760245,1581.2715522463925,20.493823373064174,1.0,0.0
0.075,2107.0375,8.588444457824023,1588.7886845838466,22.469754968217533,1.0,0.0
0.08,2107.575,11.729073017342579,1581.429101053689,21.34543975319721,1.0,0.0
0.085,2103.2625,9.252156713229294,1580.3276198774179,26.583757160181918,1.0,0.0
0.09,2103.1,11.284320867287379,1586.6252234806539,18.80491506002963,1.0,0.0
0.095,2107.2875,8.354246195030374,1587.9347148854288,23.201733223105624,1.0,0.0
0.1,2103.8,9.887054473089858,1589.6983626204503,20.106961219630733,1.0,0.0
