,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.0,0.0,2297.0752617572957,23.597949676595224,2.8125,0.8061263818966252
0.005,2986.0,0.0,2302.5751643063113,24.389790296572105,2.95,0.966091783079296
0.01,2986.0,0.0,2299.1629965221996,22.16795272837483,3.1375,0.9934884150151077
0.015,2986.0,0.0,2298.0128997582965,22.498985776696507,2.8875,0.9573434129174389
0.02,2986.0,0.0,2302.157102901533,20.7297736419609,2.7375,0.9999198685843499
0.025,2986.0,0.0,2306.8539607555294,24.467886958951937,3.0875,0.8311831233942281
0.03,2986.0,0.0,2298.744171433432,17.443237072100526,3.0625,1.0812356416713762
0.035,2986.0,0.0,2303.5537896964406,20.340093849178672,3.025,1.103316678160759
0.04,2986.0,0.0,2305.594955487077,26.570326362128835,3.2375,0.8986278714139971
0.045,2986.0,0.0,2302.4712621443314,26.167089335618503,2.85,0.9072358695934168
0.05,2986.0,0.0,2306.2784395977496,21.643068740416734,3.2125,1.1596169792054352
0.055,2986.0,0.0,2302.6241892144158,30.871381112472577,3.0125,1.1793495599759152
0.06,2986.0,0.0,2301.3490327846944,16.856994413680685,2.8,0.9254243655806004
0.065,2986.0,0.0,2305.6073001891236,23.55869219620266,3.025,1.0497252387758795
0.07,2986.0,0.0,2301.9168516834247,20.022972956137885,3.1875,0.9785356668420683
0.075,2986.0,0.0,2308.3819105415387,18.346254659339074,3.2,0.9527288741779099
0.08,2986.0,0.0,2303.885065255889,23.796364399752914,3.0625,0.8021405657236687
0.085,2986.0,0.0,2308.424505751236,24.307043551942538,3.4625,1.070510901272654
0.09,2986.0,0.0,2308.7451049819624,25.32488248349793,2.8125,0.8964853024093019
0.095,2986.0,0.0,2313.266778483272,23.493188337429707,3.0125,0.9232571939356043
0.1,2986.0,0.0,2313.1422520797514,24.784171503208267,2.9,1.1723305738395524
