,count,count,size,size
,mean,std,mean,std
0.0,1680.0,0.0,505.38653305248164,2.878378401998323e-13
0.005,1680.25,1.9709427654336857,505.3217016094013,0.4621065229203222
0.01,1679.075,2.257608219287588,504.9836765898589,0.6835471962645493
0.015,1678.775,3.511793317906439,504.95383984678193,1.2401276631074352
0.02,1678.55,3.241952561382787,505.1788894055905,1.273324670754215
0.025,1676.425,4.1687943285614555,504.62064367592774,1.165688855135801
0.03,1675.0,6.131047511620147,504.36167177071127,2.4860120548539943
0.035,1675.45,4.314257817147753,504.88045014110577,2.005812207692
0.04,1676.325,4.916677531496036,505.56138414847175,2.1017000028382795
0.045,1675.05,5.913695534248858,505.47742702243175,2.9306345888922483
0.05,1676.25,5.977521997514458,505.788757566031,2.8104096293417666
0.055,1673.075,5.288533799040122,504.602580603953,2.579095470961406
0.06,1673.775,6.955858995046859,505.22267462060046,3.470879167562994
0.065,1674.55,7.390048749015159,505.93348502794413,3.2691674091405685
0.07,1674.225,7.65435187093607,506.23781806768073,3.3016212803113447
0.075,1674.175,6.172260110510156,506.4270522795847,3.2084544097751477
0.08,1675.975,7.491833160352949,508.3684894586513,4.079120900711939
0.085,1676.425,7.182198434948338,508.11194210285413,4.201530436684496
0.09,1675.2,7.733377541871867,508.10238602986175,4.369963155320531
0.095,1675.025,6.769037730347773,509.4616667457314,4.519678820456402
0.1,1677.975,7.7871936289901384,509.412162878269,4.398203161430844
