,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,4977.0,0.0,4952.092670028682,9.331218753551675e-13,1.0,0.0
0.005,4977.0,0.0,4952.270180734662,0.35424288989759584,1.0,0.0
0.01,4977.0,0.0,4952.498908189926,0.6476434543528843,1.0,0.0
0.015,4977.0,0.0,4952.605216698682,1.1243580620316858,1.0,0.0
0.02,4977.0,0.0,4953.408280438454,1.600875703501048,1.0,0.0
0.025,4977.0,0.0,4953.538758606084,1.904946203959382,1.0,0.0
0.03,4977.0,0.0,4954.164222190206,2.4101210269020226,1.0,0.0
0.035,4977.0,0.0,4955.1380871665,2.519714085849214,1.0,0.0
0.04,4977.0,0.0,4955.4330357533045,2.8319360605811656,1.0,0.0
0.045,4977.0,0.0,4956.76866290112,3.2751979782529324,1.0,0.0
0.05,4977.0,0.0,4959.069983250951,3.48400049350518,1.0,0.0
0.055,4977.0,0.0,4959.508068923499,4.20603483947804,1.0,0.0
0.06,4977.0,0.0,4960.850003795826,3.5712150647034075,1.0,0.0
0.065,4977.0,0.0,4962.958091120144,4.911410660924332,1.0,0.0
0.07,4977.0,0.0,4965.142535414229,4.508784978649342,1.0,0.0
0.075,4977.0,0.0,4966.229679424684,4.639909599248653,1.0,0.0
0.08,4977.0,0.0,4968.932399705368,5.326796125407712,1.0,0.0
0.085,4977.0,0.0,4971.194885818494,5.776670295070447,1.0,0.0
0.09,4977.0,0.0,4971.552834256337,6.384346412570579,1.0,0.0
0.095,4977.0,0.0,4974.688810697752,6.519876899328465,1.0,0.0
0.1,4977.0,0.0,4976.683525695267,5.92166990763306,1.0,0.0
