,count,count,size,size
,mean,std,mean,std
0.0,3424.0,0.0,3301.660768373929,4.605405443197317e-13
0.005,3423.425,0.5943106327545626,3300.188209360023,1.057240941784888
0.01,3423.55,0.7828285334736551,3299.777708954322,1.611393837626292
0.015,3423.85,0.9486832980505135,3299.244119985751,1.7502086400083003
0.02,3423.625,1.0299987552892653,3299.5614073033357,2.7121163664922148
0.025,3423.525,1.154422932764378,3299.454458536038,2.3035306384546264
0.03,3423.75,1.2351684199496948,3299.102609683755,2.875541509907206
0.035,3423.65,1.2310095919141395,3299.1093925279592,3.375191274875778
0.04,3423.3,1.244474969100604,3300.2144564427435,4.557180159264394
0.045,3423.4,1.1940021045379385,3299.624847216756,4.904703378808448
0.05,3423.275,1.154422932764378,3300.600799457141,3.740221057971168
0.055,3422.975,1.45861718849193,3300.4906626056973,5.971190001556758
0.06,3422.75,1.6756169931378433,3297.990031205112,5.301575511045368
0.065,3422.6,1.645506702414884,3298.7518569881663,5.3126645929633725
0.07,3423.1,1.8369428337210094,3299.8538909605427,5.581233684770557
0.075,3422.925,1.8863545089227878,3301.3052406725255,5.675282158614343
0.08,3423.025,1.716996483128874,3299.65212093279,5.349489720320794
0.085,3422.8,2.2326252226057517,3300.1982101132753,6.5140910917036985
0.09,3422.175,1.6777197590013622,3299.6802629964236,6.634645004476402
0.095,3422.45,2.1477477768165687,3298.8499267368416,7.676819918970706
0.1,3422.025,2.635920507731014,3297.676166176345,8.23219989795323
